uid,Label,total_count
1228052,C6,2
1230302,C5,1
1230302,CBD,1
1231430,N1,1
1232253,C2,2
1232403,C8,1
1232503,CBD,1
1232990,W2,1
1233205,NE2,1
1233660,C2,1
1233660,C5,2
1233660,C8,2
1233660,CBD,1
1233834,CBD,1
1233869,N1,1
1234149,C7,1
1234149,C8,1
1234149,E3,1
1234149,NE2,2
1234794,C3,1
1234794,C4,2
1234794,C5,1
1234794,C7,1
1234794,CBD,1
1234794,E1,3
1234794,E2,1
1234794,E3,2
1234873,NE2,2
1235304,C5,1
1235304,E2,1
1235324,C2,1
1235324,C6,1
1235324,C8,1
1235324,E3,1
1235358,C4,1
1235358,C6,1
1235358,C7,1
1235405,CBD,1
1235405,NE3,1
1235706,C2,1
1235706,C5,2
1235933,C1,1
1235933,C6,1
1235933,NE2,1
1236252,E2,1
1236353,C1,1
1236353,NE2,1
1236503,C3,1
1237078,C3,1
1237078,C4,1
1237314,E2,2
1237429,E3,1
1237800,C1,1
1238289,C5,1
1238354,C1,2
1238354,C7,1
1238454,C1,2
1238454,NE1,1
1238783,C1,3
1238783,C7,1
1238783,W1,1
1239382,C4,1
1240800,C6,1
1240800,C7,1
1240800,CBD,2
1240800,NE1,4
1241616,C2,3
1241616,C5,1
1241616,E4,6
1241703,CBD,1
1243007,C1,1
1243007,NE2,1
1243007,NE3,1
1243218,C3,1
1243569,C5,1
1243599,W1,1
1243734,NE2,1
1244084,W3,1
1244138,C7,2
1244138,CBD,2
1244315,NE1,1
1244315,NE3,1
1245253,C2,1
1245253,C4,1
1245253,C8,2
1245325,E3,1
1245325,W2,1
1245497,C5,1
1245718,C5,2
1245739,C6,1
1245780,C2,1
1245780,C4,1
1245780,C5,1
1245780,C6,18
1245780,C7,4
1245780,CBD,15
1246319,CBD,1
1246607,C4,1
1246607,W2,1
1246858,C1,1
1246858,C2,1
1246858,C4,1
1246858,C5,1
1246965,C8,1
1247121,C3,1
1247187,C7,1
1247187,NE2,1
1247187,NE3,2
1248126,C5,1
1248126,N1,1
1248126,W2,1
1248206,C6,1
1248206,N1,3
1248206,W2,1
1248274,C2,2
1248514,E1,1
1248547,C8,1
1248611,C7,1
1248611,C8,1
1248611,NE2,1
1248881,C7,1
1249106,C2,1
1249106,C4,2
1249106,C6,2
1249106,CBD,3
1249106,NE3,1
1249106,W2,2
1250030,C1,2
1250030,C6,3
1250030,CBD,1
1250030,E4,1
1250576,NE2,1
1250718,C1,2
1250718,W2,1
1250796,C2,1
1250796,C8,1
1250796,W1,1
1250796,W2,1
1254144,C1,1
1254726,C5,1
1254974,C4,1
1256716,C5,2
1256716,C6,1
1256716,CBD,1
1257139,C8,1
1257254,C2,1
1257328,C6,1
1257579,C5,1
1257802,E4,1
1258114,E2,1
1258393,N1,1
1258393,NE1,2
1258451,W1,1
1258480,C6,2
1258495,W2,2
1258624,C1,1
1258624,W2,1
1258703,C6,1
1258839,NE2,1
1259068,C4,1
1259287,C4,1
1260896,CBD,1
1261563,C6,1
1261702,N1,1
1262228,C6,2
1262311,E2,1
1262646,C2,1
1262646,C4,1
1262646,C5,1
1262646,C6,1
1262646,E3,1
1263371,C2,1
1263371,C8,1
1263549,C5,1
1266389,C8,1
1266669,CBD,1
1267132,C6,1
1267132,CBD,1
1268505,C5,1
1268505,CBD,2
1268670,C1,1
1268670,W2,1
1268773,C1,1
1268993,CBD,1
1269485,C4,1
1269485,C5,2
1269485,C8,1
1269485,W1,1
1269824,N1,1
1271496,C6,1
1271496,W2,1
1272304,C2,1
1272497,C1,6
1272497,C2,1
1272497,C4,2
1272497,C5,9
1272497,C6,5
1272497,C7,5
1272497,C8,9
1272497,CBD,6
1272497,E2,1
1272497,NE1,2
1273309,C3,1
1273309,C5,1
1273923,C2,1
1273923,C4,1
1273923,C5,2
1273923,C6,1
1273923,C8,1
1273923,CBD,1
1273923,N1,1
1273923,NE1,2
1277982,C6,1
1278974,E3,1
1279756,C4,3
1279756,C5,1
1279756,N1,1
1279756,NE1,6
1279756,NE2,2
1279756,W1,1
1279756,W2,3
1280156,NE1,2
1280156,W1,1
1280187,C8,1
1280380,C3,1
1281111,CBD,1
1281281,C4,2
1281888,C4,1
1281966,C4,1
1281966,CBD,3
1282101,C4,1
1282101,C8,2
1282653,E1,1
1282653,NE3,1
1283239,C5,1
1283365,C4,1
1283365,NE3,1
1283733,C5,1
1283735,NE3,1
1283735,W2,1
1283847,NE1,1
1283876,C5,1
1283876,E3,1
1284182,NE2,1
1284204,N1,1
1284416,N1,1
1284541,C8,1
1284541,CBD,1
1284797,CBD,1
1285454,C1,1
1285454,C4,1
1285454,E1,1
1286634,C8,1
1286634,E1,1
1286634,NE1,4
1286634,NE3,4
1286743,C7,2
1286743,C8,1
1286743,E4,5
1287162,C7,1
1287919,C4,1
1287919,CBD,1
1287971,C2,1
1287971,C5,1
1287971,CBD,3
1291026,C2,1
1291026,C6,2
1291026,C8,1
1291026,CBD,1
1291495,CBD,1
1292144,C8,1
1292144,CBD,1
1292203,C2,1
1292203,C3,1
1292203,C4,3
1292203,C6,1
1292203,C8,1
1292203,E3,1
1292762,C1,1
1292854,C5,1
1293464,C5,1
1294299,C1,1
1294299,C2,4
1294299,C3,4
1294299,C4,3
1294299,C5,1
1294299,C6,1
1294299,C7,3
1294299,C8,4
1294299,CBD,2
1294299,E1,1
1294299,E3,1
1294299,W1,1
1294299,W2,6
1294383,C5,1
1294383,C6,1
1294544,C8,1
1294647,C1,1
1295037,CBD,1
1295046,CBD,1
1295046,E3,1
1295606,C5,1
1295606,C8,1
1296313,C5,1
1296937,C1,1
1296969,C4,1
1297005,C1,1
1297038,E4,1
1297237,E3,1
1297714,C8,1
1298004,E3,1
1298069,C5,1
1298149,C7,1
1298669,C3,1
1299457,CBD,1
1299671,C2,1
1299671,C6,1
1299671,CBD,1
1304653,C8,1
1304661,C4,1
1304661,C8,1
1305058,C5,1
1305333,C3,1
1305333,C4,1
1305614,C1,1
1306197,E4,1
1306234,C2,3
1306234,C5,8
1306234,CBD,2
1306548,C3,1
1307016,C1,5
1307016,C4,1
1307016,C5,2
1307131,E2,1
1307159,C6,1
1307163,C1,5
1307163,C4,1
1307163,E1,1
1307712,NE3,1
1308289,C1,1
1308471,C6,2
1308471,CBD,1
1309040,C2,1
1309306,C2,1
1309306,W2,1
1309502,W1,1
1309629,C7,1
1309629,CBD,1
1310567,CBD,1
1310877,C5,1
1311459,C5,1
1311459,N1,1
1311732,C2,1
1311732,E2,1
1311732,W2,1
1312029,C5,1
1312029,C6,1
1312029,NE3,2
1313428,E3,1
1316912,NE2,3
1316941,C1,1
1317223,C4,3
1318533,C5,1
1318533,C8,1
1318533,CBD,1
1318772,C5,1
1318772,E2,1
1319809,C2,1
1319843,C1,1
1320389,W2,1
1320886,C2,1
1320932,N1,1
1320932,W2,2
1321537,C2,1
1321728,C3,2
1321728,C8,1
1321882,C1,1
1321882,C8,1
1322376,C3,1
1322780,CBD,1
1323476,C3,1
1323476,C4,1
1323476,C5,1
1323476,C6,2
1323476,C7,1
1323476,CBD,3
1323668,N1,1
1323690,NE1,2
1323877,C2,1
1324215,C2,1
1324215,C6,1
1324632,C6,1
1324632,E2,1
1324949,E4,1
1324949,W1,1
1324949,W2,2
1324949,W3,1
1324985,C1,2
1324985,C2,1
1325235,NE2,1
1325273,E3,1
1325511,C5,2
1325511,C7,1
1325755,C1,1
1325905,W2,1
1326006,E4,1
1326726,C4,1
1326821,C2,1
1326821,NE2,1
1326854,C8,1
1327567,C5,2
1327605,C1,1
1327605,E1,1
1327773,E2,1
1330959,C1,1
1330959,NE2,1
1331255,C4,1
1331255,C6,1
1331255,C8,1
1331255,CBD,2
1331255,E4,3
1332878,NE3,1
1334083,CBD,1
1334278,C6,1
1334288,C2,1
1334288,C4,1
1334288,C5,1
1334288,C6,1
1334288,C8,1
1334288,CBD,1
1334288,NE2,2
1334288,NE3,1
1334404,C5,2
1334524,C4,1
1335167,C2,1
1335167,NE2,2
1335835,C1,1
1335835,E3,1
1335910,C4,2
1335910,W2,1
1336168,NE3,1
1336234,E4,2
1336295,C6,1
1336295,C7,1
1336349,C8,1
1336356,C8,1
1336508,W2,1
1336651,C8,1
1337057,W2,1
1337117,CBD,1
1337584,C6,1
1337584,CBD,1
1338272,C6,2
1338692,C5,1
1339539,C1,1
1339539,C2,1
1339539,C3,1
1339539,C5,14
1339539,C6,14
1339539,C7,4
1339539,C8,16
1339539,CBD,43
1339539,E1,7
1339539,E2,1
1339539,E3,40
1339539,E4,6
1339539,NE2,1
1339539,NE3,3
1339539,W2,1
1340617,C5,1
1340857,C3,1
1342214,C2,1
1343321,C8,1
1343321,NE1,2
1343486,C8,1
1343486,E1,1
1345390,W2,1
1345737,E1,1
1345828,E1,1
1345940,NE2,1
1346051,C3,1
1346051,C4,3
1346051,C5,1
1346051,C6,2
1346051,C7,2
1346051,C8,1
1346051,CBD,3
1346051,W1,1
1346106,C4,1
1346262,C1,1
1346262,C4,1
1346262,C6,1
1346262,E3,1
1346262,NE2,1
1346262,W3,1
1346854,C8,1
1346864,W1,1
1346873,CBD,2
1347114,C4,1
1347114,NE1,1
1347631,E3,1
1347905,C7,1
1348033,C5,1
1348238,C3,1
1348238,E3,1
1349305,CBD,1
1349579,CBD,1
1349650,C4,1
1349650,C6,1
1349650,W2,1
1349805,E2,1
1350216,W3,1
1350557,C4,1
1353986,C1,1
1353986,C4,3
1353986,C5,2
1353986,C6,1
1353986,W1,3
1353986,W2,1
1354743,C8,1
1355051,W2,1
1355060,W2,1
1356474,C1,1
1356642,C2,1
1356660,C3,1
1356660,C7,3
1356660,C8,1
1356712,C2,1
1356712,C5,2
1356712,C6,1
1356712,CBD,5
1356712,E1,2
1356712,N1,2
1356712,NE2,3
1356929,NE1,2
1357142,C8,1
1357205,C1,1
1357205,C5,1
1357205,C8,1
1357205,E3,2
1357205,NE2,1
1357431,CBD,2
1357746,E2,1
1357887,C3,1
1357887,C5,1
1357887,E1,1
1357887,NE3,2
1357927,C8,1
1357927,CBD,1
1357981,C5,1
1357989,C4,1
1357989,E3,1
1358022,C4,1
1358159,CBD,1
1358711,C4,1
1358711,W3,1
1359377,C5,1
1359377,C6,1
1359377,CBD,1
1359562,C1,1
1359562,C3,1
1359746,C6,1
1359783,C4,1
1359854,E1,1
1360221,NE2,2
1360221,NE3,2
1360307,C8,1
1360307,CBD,1
1360427,C6,1
1360427,CBD,1
1360585,NE2,1
1360740,C3,1
1360746,C6,1
1360746,E3,1
1360983,C2,1
1361081,C6,2
1361214,C6,1
1361456,C4,5
1361456,C6,1
1361456,CBD,3
1361456,W2,5
1361470,C1,4
1361470,NE2,1
1361504,CBD,1
1361767,C4,1
1362432,C8,2
1362432,W2,1
1362826,E3,1
1362826,E4,1
1363296,NE2,1
1364658,C1,2
1364658,CBD,1
1364658,E1,1
1365629,C1,1
1365629,C8,1
1365733,C2,1
1365733,W1,1
1365733,W2,1
1366249,C7,1
1366249,C8,1
1366249,E1,1
1367319,CBD,1
1367386,C8,1
1367476,C1,1
1367526,C1,1
1367526,C2,1
1367526,C3,1
1367526,C5,2
1367526,C6,1
1367526,CBD,1
1368836,C1,1
1368836,C2,1
1368836,CBD,1
1368836,W2,1
1368910,CBD,1
1368910,W1,1
1369059,E1,1
1369074,C4,2
1369685,C7,1
1369835,CBD,1
1370064,W1,1
1370064,W2,1
1370299,C5,1
1370299,E2,1
1370299,E4,1
1370442,C5,1
1370516,C3,1
1370516,W2,1
1370886,E4,1
1370977,C5,1
1370977,E3,2
1371294,C4,1
1371622,W2,1
1372313,N1,1
1374904,CBD,1
1375274,CBD,1
1377281,C4,3
1377281,NE1,2
1377281,W1,4
1377331,N1,2
1378119,E1,2
1379061,C4,1
1379061,C6,1
1379061,E4,1
1379061,N1,3
1379116,C6,1
1379298,C5,2
1379298,C6,1
1379305,C5,1
1379404,C2,1
1379404,C8,1
1379527,C5,1
1379527,CBD,1
1379527,NE3,1
1380087,E4,1
1380464,C5,9
1380466,N1,1
1380507,C8,1
1380558,C7,2
1380558,E4,1
1380558,NE2,1
1381471,C7,1
1381471,CBD,1
1381563,C5,1
1381649,C2,1
1381649,NE3,1
1381692,C2,2
1381692,C3,1
1381692,C4,2
1381692,C6,1
1381947,C3,2
1381947,C4,1
1381947,C8,1
1381947,CBD,2
1381947,E4,3
1382003,C7,1
1382003,C8,1
1382383,C3,1
1384733,C1,1
1384733,C4,1
1384733,CBD,1
1384733,E1,1
1384733,E2,1
1384733,E4,3
1384829,C8,1
1385528,NE1,2
1389214,C6,1
1389727,C5,1
1390563,CBD,1
1391253,C6,1
1391253,CBD,1
1391973,C8,1
1392276,C1,4
1392276,C2,1
1392276,C4,1
1392276,C8,3
1392276,CBD,1
1392276,E2,1
1392276,E3,1
1392276,E4,1
1392276,NE2,6
1392368,C5,1
1392368,C7,1
1392368,C8,1
1392368,CBD,1
1392424,E1,1
1392576,C5,1
1392583,C8,1
1392670,C8,1
1392670,E3,1
1392670,E4,1
1392670,NE2,3
1392670,W1,1
1392830,C1,2
1392830,C3,1
1392830,C4,1
1392830,C6,1
1392830,W1,3
1392830,W2,1
1392954,C5,5
1392954,C6,1
1392954,N1,1
1392966,CBD,1
1393070,C2,2
1393070,C4,1
1393070,C7,1
1393070,E3,2
1393164,E1,1
1393570,C1,1
1393570,C4,1
1393570,N1,3
1393570,NE1,2
1393579,C6,1
1393579,CBD,1
1393579,NE3,1
1393579,W1,2
1393709,C4,1
1393821,C5,1
1393845,C6,1
1394427,C5,4
1394427,NE2,1
1394771,C6,1
1395172,C5,1
1395859,C1,2
1395859,NE1,2
1395859,NE2,1
1396122,CBD,1
1396259,C6,1
1396259,CBD,1
1396259,NE2,1
1396480,C2,1
1396480,C6,1
1396480,E1,1
1397263,E3,1
1397484,C3,1
1397484,C5,1
1397614,NE2,1
1397847,C7,1
1397847,E1,1
1398161,C5,1
1398787,C2,1
1398787,C5,2
1398787,C6,1
1398787,C7,1
1398787,CBD,1
1398787,E1,1
1398787,E3,2
1398787,W3,1
1402546,C5,1
1402546,C6,1
1402546,CBD,2
1403559,C3,1
1403830,C6,1
1405263,C6,1
1405263,W1,1
1405473,CBD,1
1405520,W2,1
1405607,C6,1
1405636,C5,1
1405636,CBD,1
1405636,W2,1
1405788,N1,1
1406054,C1,1
1406054,C5,1
1406054,CBD,2
1406054,NE2,1
1406349,E2,1
1406513,E1,4
1406745,C8,1
1406745,W1,2
1406745,W2,1
1406745,W3,1
1406783,C7,1
1406783,CBD,1
1406922,C4,1
1406933,C5,1
1407103,C4,1
1407106,C7,1
1407106,W2,1
1407400,E1,3
1407501,CBD,1
1407501,E1,1
1407604,C4,1
1407874,C7,1
1407874,CBD,1
1408036,C8,1
1408044,NE2,1
1408071,C5,1
1409182,C1,1
1409182,C8,4
1409182,NE2,2
1409182,NE3,3
1409409,C5,1
1409420,NE3,1
1409556,C2,1
1409556,C6,1
1410310,C4,1
1410503,W1,1
1410521,N1,1
1410635,C3,1
1410635,C7,1
1411238,CBD,1
1411379,C2,1
1413072,C6,1
1413072,C8,1
1413072,CBD,2
1414300,CBD,2
1414300,E2,1
1415270,C5,1
1415601,C1,1
1417410,C4,1
1417410,C7,1
1417742,E3,2
1418384,C1,1
1418384,C4,1
1418396,C5,3
1418731,C5,1
1418969,C1,1
1418969,CBD,1
1419261,C5,1
1419390,CBD,1
1419579,C3,1
1419579,C8,1
1419769,C5,2
1419769,C6,1
1419769,E3,2
1419910,C6,1
1419924,NE3,1
1420047,C5,2
1420102,C1,3
1420129,C4,1
1420129,E1,1
1420129,E2,1
1420129,E4,1
1420261,C6,1
1420398,CBD,1
1421357,C7,1
1421365,C5,1
1421365,C6,1
1421365,E1,1
1421365,W1,1
1421533,E2,1
1421921,NE2,1
1422417,NE3,1
1422417,W2,1
1422859,NE1,2
1424230,C2,2
1424230,C8,1
1424451,E1,3
1424506,E1,2
1424506,NE2,1
1427343,C4,4
1427343,C5,2
1427343,W2,1
1427884,C8,1
1428556,E1,1
1428556,E4,1
1428729,C6,1
1429246,C8,1
1429246,W2,1
1429425,C4,1
1429425,C5,1
1429425,CBD,1
1429555,C4,2
1429555,C8,1
1429555,CBD,9
1429555,E1,1
1430091,C2,1
1430091,C4,1
1430091,CBD,1
1430129,CBD,1
1430493,C8,1
1430602,C2,1
1430602,C3,4
1431019,C7,1
1431019,E4,1
1431282,CBD,1
1431394,NE1,10
1431878,C5,1
1433670,C5,1
1433809,NE2,1
1434513,C2,1
1434513,E4,1
1434513,NE1,2
1434513,NE2,1
1434850,CBD,1
1435300,C5,1
1435565,C1,1
1435613,W2,2
1435809,C5,1
1435833,C2,1
1435833,C6,1
1436012,C2,2
1436012,C6,2
1436607,C3,1
1436607,C4,1
1436607,C7,1
1436607,N1,1
1436607,NE2,2
1436777,C6,1
1436960,C8,1
1437099,N1,1
1437497,C6,1
1437497,CBD,1
1438634,W2,1
1441424,C5,1
1441424,CBD,2
1441424,NE1,2
1442539,C3,1
1443053,CBD,1
1443053,N1,1
1443053,W2,1
1443091,C1,3
1443091,E1,1
1443656,C4,5
1443771,C8,1
1445104,E1,1
1445104,E2,1
1445320,C3,1
1446176,C2,1
1446176,C3,1
1446323,C7,1
1446323,C8,1
1446628,CBD,1
1447558,W1,5
1447621,C2,1
1447621,C4,1
1447808,E3,1
1448024,C7,1
1448024,E4,1
1448746,C4,1
1449574,W1,1
1449646,C5,1
1449646,E1,1
1449858,C1,1
1450598,C3,1
1450685,E3,1
1450862,E4,2
1451072,C4,1
1451215,C1,1
1452336,E4,1
1452378,C3,1
1453800,E1,1
1453935,CBD,2
1459060,E1,1
1459341,W1,1
1460135,E4,1
1460135,W2,1
1460137,C6,1
1461638,CBD,1
1461750,C4,2
1462529,N1,1
1462657,C2,1
1463080,C7,1
1463080,E3,1
1463080,E4,1
1463080,W1,1
1463277,N1,3
1463437,CBD,1
1463671,C8,1
1463671,E1,1
1463887,C6,1
1463887,C8,2
1463887,CBD,1
1463887,E1,1
1464136,C5,1
1464193,C6,1
1464390,C3,2
1464390,C4,1
1464745,NE3,1
1464776,C2,5
1464776,C4,1
1464776,C6,2
1464776,C7,1
1464776,CBD,3
1464776,E4,1
1464776,W2,1
1464902,C3,1
1465004,C6,1
1465107,C3,1
1465336,CBD,1
1465336,N1,3
1465385,C8,1
1465642,C1,1
1465717,C2,1
1465841,NE2,1
1466424,C7,1
1466424,E1,1
1466424,NE1,2
1466572,E1,1
1467209,W3,1
1467395,E1,1
1467868,W2,1
1467934,C5,1
1467934,E3,1
1468233,CBD,1
1468908,N1,1
1470110,NE1,2
1470675,C2,1
1470675,W2,1
1471760,C6,1
1472346,N1,1
1472346,W1,3
1472346,W2,1
1472564,C7,1
1472564,E2,1
1472873,C2,2
1472873,C5,3
1472873,C6,1
1472873,CBD,3
1472873,W2,1
1472957,C5,1
1472957,NE3,1
1472993,C8,1
1473114,CBD,1
1473703,C4,2
1473703,C5,4
1473703,C6,3
1473703,CBD,5
1473703,W1,1
1473769,C4,1
1473769,C5,1
1473769,C6,1
1473769,CBD,1
1473769,E4,1
1473860,C6,1
1474043,C2,1
1474043,C5,1
1474043,C6,1
1474043,CBD,1
1474043,W1,1
1474043,W2,1
1475039,C2,1
1475039,C4,1
1475039,C5,1
1475039,C6,3
1475039,C7,1
1475039,CBD,1
1475039,E3,2
1475071,C5,1
1475309,E4,1
1475370,C7,1
1475370,C8,1
1475799,C6,1
1476005,NE1,1
1476053,CBD,1
1476384,C7,1
1476384,CBD,2
1476644,NE3,1
1477030,W2,1
1477365,W2,1
1477413,C3,1
1477413,C4,1
1477413,C6,1
1477413,NE2,1
1477413,W2,6
1477413,W3,2
1477422,C3,1
1477422,C8,1
1477422,CBD,1
1477568,CBD,1
1477842,C5,1
1477979,N1,1
1478167,C1,3
1478224,C7,1
1478478,C8,1
1478567,C3,1
1479148,C4,2
1479148,C5,1
1479148,C6,2
1479148,C8,1
1479148,CBD,1
1479148,N1,1
1479148,NE1,2
1479430,C2,1
1479430,C7,1
1479430,CBD,1
1479859,C5,1
1479859,C6,1
1479859,E1,1
1480215,CBD,1
1480334,C8,1
1480368,C6,1
1480426,W1,2
1481113,C2,2
1481113,C6,1
1481113,CBD,2
1481618,W1,1
1481829,W2,1
1481833,C6,1
1481833,E4,2
1481848,NE1,2
1482299,NE2,1
1482477,NE3,1
1482503,N1,1
1482577,N1,1
1482698,CBD,1
1482870,C2,1
1482870,C5,2
1482870,C6,1
1482870,CBD,2
1483050,C2,2
1483050,C3,1
1483050,C5,2
1483050,C6,2
1483050,C7,1
1483050,C8,1
1483050,CBD,1
1483050,E2,2
1483050,E3,1
1483050,E4,1
1483248,E1,1
1483499,C1,1
1483887,C1,2
1484229,C5,2
1484229,C6,2
1488420,E4,1
1490178,C8,1
1490616,C4,1
1490616,C5,1
1490789,W3,1
1491570,C8,1
1492071,C1,1
1492283,N1,1
1492424,C1,1
1492424,C2,1
1492424,C4,1
1492424,C5,1
1492424,C6,6
1492424,C7,1
1492424,C8,2
1492424,CBD,2
1492424,NE2,2
1492763,W2,1
1492804,E3,1
1492938,C7,1
1493109,N1,1
1493377,E1,1
1493820,C8,1
1494140,E1,1
1494867,C6,1
1494872,W2,1
1494877,C8,1
1494971,W2,1
1495371,W1,3
1495371,W2,3
1496007,C2,1
1496007,C6,2
1496007,C8,1
1496187,C4,2
1496218,C1,1
1496218,C4,1
1497492,C2,3
1497492,C3,7
1497492,C4,5
1497492,C5,4
1497492,C6,19
1497492,C7,3
1497492,C8,11
1497492,CBD,27
1497641,C3,1
1497902,C6,1
1497902,E4,2
1498072,C4,1
1498106,C6,2
1498106,CBD,1
1499709,C5,1
1499709,C6,1
1499709,C8,1
1499751,E1,1
1499858,CBD,1
1500174,C1,1
1500174,CBD,1
1501420,C4,1
1501420,C5,2
1501420,CBD,1
1501420,E1,1
1501420,E3,1
1501420,W1,2
1501420,W2,3
1504283,C5,1
1505027,E4,3
1506426,C4,1
1506426,E4,1
1506611,C6,1
1507387,C3,1
1507556,C5,1
1507556,C6,1
1508100,C2,1
1508100,W2,1
1508148,CBD,1
1509300,C4,1
1509884,C4,5
1510014,E1,2
1510076,C3,1
1510076,CBD,2
1510103,C5,1
1510575,E3,2
1510575,E4,1
1510917,C8,1
1511164,CBD,1
1511299,C7,1
1511625,C5,1
1512513,CBD,3
1512546,CBD,1
1512569,C5,1
1512569,E4,1
1512634,C6,2
1512634,CBD,1
1512634,E1,1
1512788,W2,2
1512832,NE3,1
1512887,C2,1
1512887,NE1,2
1514815,C7,2
1514815,C8,1
1514815,CBD,1
1515317,C5,3
1515317,C6,1
1515317,CBD,1
1515967,C1,1
1515967,C5,1
1515967,C8,1
1516814,N1,2
1516814,NE1,2
1518518,W1,2
1518554,W2,1
1518922,NE2,2
1519558,CBD,1
1519558,NE2,1
1520520,C5,1
1521466,C4,1
1521466,C5,4
1521466,C6,2
1521466,CBD,5
1526979,E2,1
1527424,C1,5
1527424,CBD,1
1527424,E3,1
1527905,C8,1
1528147,N1,1
1528963,C1,2
1528963,C2,1
1528963,E1,1
1528968,C6,1
1529065,C6,2
1529109,C5,1
1529185,C1,2
1529185,C2,1
1529185,C4,1
1529185,C5,1
1529185,C6,1
1529185,C8,1
1529185,CBD,5
1529185,E1,1
1529185,NE1,2
1529185,W2,3
1531849,C7,1
1531921,C4,1
1532237,NE3,3
1532389,CBD,1
1532442,C4,1
1532504,C1,3
1532504,C4,1
1532504,C5,1
1532504,C6,6
1532504,C7,2
1532504,C8,4
1532504,CBD,3
1532504,E2,1
1532504,E3,2
1532504,E4,5
1532504,NE2,5
1532665,W1,1
1533015,N1,1
1533368,C8,1
1533481,C4,2
1533481,C5,1
1533955,C1,1
1533955,C6,1
1534061,N1,1
1534549,C6,1
1534763,C8,1
1534770,C6,1
1535150,E3,1
1535179,CBD,1
1535260,C2,1
1535260,E1,2
1535260,NE3,1
1535277,C4,1
1535277,C5,2
1535277,C6,1
1535277,C7,1
1535277,C8,2
1535277,CBD,2
1535277,E3,1
1535277,E4,1
1535277,NE2,1
1536034,C2,1
1536034,C6,1
1536034,CBD,2
1536034,E3,1
1536381,C1,1
1537505,CBD,1
1538779,C1,1
1540330,E3,1
1542110,C3,2
1543051,C1,1
1543051,NE2,1
1543562,C2,1
1544802,C2,1
1544802,W2,4
1545041,E3,1
1545606,C4,1
1545606,C6,1
1545606,CBD,1
1545606,E3,1
1546500,NE2,1
1546500,NE3,1
1546684,C6,1
1546794,E4,2
1546873,W2,1
1547097,C5,1
1547097,W2,1
1547139,C1,1
1547139,C8,2
1547571,C1,2
1547571,C6,2
1547571,C7,3
1547571,C8,6
1547571,CBD,7
1547571,E1,3
1547571,E3,1
1547571,E4,13
1547571,W1,1
1547666,CBD,1
1547733,C3,1
1547733,C6,3
1547733,C8,1
1547733,CBD,4
1547735,C5,1
1547735,CBD,1
1547794,N1,1
1547979,C8,1
1548326,C4,1
1548326,C8,1
1548571,CBD,1
1548838,N1,1
1549012,C1,1
1549012,E3,1
1549320,E3,1
1549352,C1,1
1549543,C6,1
1549829,C3,1
1550011,C4,1
1550458,C6,1
1551060,C8,1
1551060,E1,1
1551202,E1,1
1552906,C3,1
1553708,C4,1
1554280,C2,1
1557070,E4,2
1558451,W2,1
1559008,CBD,1
1559008,N1,1
1559008,NE2,1
1559492,C5,1
1560116,C7,1
1560116,W1,2
1560379,E3,1
1561075,C5,1
1561284,E2,1
1561331,C5,1
1561547,C8,1
1561627,E3,1
1562097,C6,1
1562097,E3,1
1562244,C1,2
1562244,C3,1
1562244,C7,1
1562244,CBD,2
1562244,NE2,1
1562373,C3,1
1562373,C4,1
1562373,CBD,1
1562550,C4,3
1562550,C5,1
1562638,C7,1
1563060,C7,1
1563530,C8,1
1563581,W1,1
1563603,C7,1
1563612,CBD,1
1563612,E3,1
1563612,E4,1
1563992,C5,1
1563992,C6,1
1563992,CBD,1
1564361,E1,1
1565028,C3,1
1565028,CBD,1
1565877,C3,2
1565877,C8,2
1565877,NE2,2
1565877,W2,1
1565877,W3,1
1568080,C2,1
1568080,C4,7
1568080,C6,1
1568080,C7,2
1568080,CBD,2
1568080,E1,1
1568080,E2,2
1568080,W2,4
1569756,NE1,2
1570406,C3,1
1570406,NE2,1
1570781,E4,1
1570781,NE1,2
1571097,C1,1
1572161,C1,1
1572161,C6,1
1572161,CBD,2
1573148,NE3,3
1573191,C6,1
1573392,C6,1
1574373,C7,1
1575065,E1,2
1575169,C1,2
1575169,C4,1
1575169,E4,1
1575169,NE1,2
1575173,C3,1
1575173,C5,1
1575173,W2,1
1575233,E3,1
1575311,C1,1
1576777,C6,1
1577008,C5,1
1577217,C4,1
1577217,E1,1
1577379,C7,1
1577797,E3,1
1577797,E4,1
1577797,N1,1
1577797,NE1,2
1577797,NE3,1
1577844,C6,1
1578427,NE2,3
1578656,C6,1
1578872,C4,1
1578872,C8,4
1578872,CBD,1
1578872,E4,4
1579528,CBD,1
1579709,C5,2
1579709,CBD,1
1579858,C1,1
1580832,C5,1
1582292,CBD,1
1582944,C5,1
1583419,C7,1
1584594,C3,3
1584594,C5,22
1584594,C6,3
1584594,CBD,1
1584594,E2,1
1584594,W1,1
1584990,C2,4
1584990,C5,1
1584990,C6,4
1584990,CBD,2
1585113,C2,1
1585113,C8,3
1585113,CBD,4
1585113,E3,8
1585113,E4,1
1585423,C8,1
1585623,C1,1
1585623,C6,1
1585623,E1,1
1585821,N1,1
1586101,C6,1
1586176,E4,2
1586310,C8,1
1586445,C3,1
1586449,W2,1
1586532,CBD,1
1586828,C1,1
1586828,C7,1
1586828,CBD,1
1586937,E1,2
1586947,W2,1
1587394,E3,1
1587411,C5,1
1587412,C7,3
1587412,CBD,1
1587545,E4,1
1587702,C2,1
